sta_id,sta_time,sta_ph_v,sta_ph_l,sta_do_v,sta_do_l,sta_an_v,sta_an_l,sta_toc_v,sta_toc_l,sta_pp_v,sta_pp_l
192,2015-01-03 16:00:00,-1,-,7,¢Ú,6,¢Ù,9999,-,0,¢Ò
191,2015-01-03 16:00:00,6,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ò
190,2015-01-03 16:00:00,7,¢Ò,7,¢Ú,0,¢Ò,9999,-,2,¡”¢ı
189,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
187,2015-01-03 16:00:00,7,¢Ò,7,¢Ò,0,¢Ò,9999,-,0,¢Ú
184,2015-01-03 16:00:00,7,¢Ò,16,¢Ò,0,¢Ò,9999,-,0,¢Ú
183,2015-01-03 16:00:00,6,¢Ò,9,¢Ò,4,¢Û,9999,-,0,¢Ò
176,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,-1,-
173,2015-01-03 16:00:00,8,¢Ò,13,¢Ò,6,¢Ù,9999,-,1,¢Ù
168,2015-01-03 16:00:00,7,¢Ò,13,¢Ò,3,¢Ú,9999,-,0,¢Ò
164,2015-01-03 16:00:00,8,¢Ò,12,¢Ò,4,¢Û,7,-,0,¢Ú
162,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,0,¢Ò,4,-,0,¢Û
72,2015-01-03 16:00:00,8,¢Ò,10,¢Ò,1,¢Ò,2,-,0,¢Ò
182,2015-01-03 16:00:00,6,¢Ò,4,¢Ù,3,¢Ú,9999,-,0,¢Ú
181,2015-01-03 16:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,4,¡”¢ı
157,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,3,¢Ú,5,-,0,¢Ú
180,2015-01-03 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
179,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,1,¢ı
68,2015-01-03 16:00:00,7,¢Ò,9,¢Ò,5,¢Û,9999,-,0,¢Û
126,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
63,2015-01-03 16:00:00,6,¢Ò,2,¢ı,5,¢Û,9999,-,3,¡”¢ı
118,2015-01-03 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
116,2015-01-03 16:00:00,7,¢Ò,13,¢Ò,1,¢Ò,9999,-,0,¢Ò
115,2015-01-03 16:00:00,8,¢Ò,12,¢Ò,7,¢Ù,9999,-,0,¢Ú
113,2015-01-03 16:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
112,2015-01-03 16:00:00,8,¢Ò,12,¢Ò,3,¢Ú,9999,-,0,¢Ò
111,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,7,¢Ù,9999,-,0,¢Ú
109,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
108,2015-01-03 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
106,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,4,¢Û,9999,-,0,¢Û
105,2015-01-03 16:00:00,7,¢Ò,14,¢Ò,5,¢Û,9999,-,0,¢Ú
104,2015-01-03 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
134,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,5,¢Û,9999,-,0,¢Ú
133,2015-01-03 16:00:00,6,¢Ò,9,¢Ò,7,¢Ù,9999,-,0,¢Ú
64,2015-01-03 16:00:00,8,¢Ò,11,¢Ò,1,¢Ò,1,-,0,¢Ò
131,2015-01-03 16:00:00,7,¢Ò,12,¢Ò,0,¢Ò,9999,-,0,¢Ú
156,2015-01-03 16:00:00,8,¢Ò,9,¢Ò,4,¢Û,9,-,1,¢ı
129,2015-01-03 16:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Û
127,2015-01-03 16:00:00,8,¢Ò,10,¢Ò,0,¢Ò,9999,-,0,¢Ò
125,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
124,2015-01-03 16:00:00,8,¢Ò,9,¢Ò,8,¢Ù,9999,-,0,¢Û
123,2015-01-03 16:00:00,6,¢Ò,7,¢Ú,3,¢Ú,2,-,0,¢Ú
121,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
120,2015-01-03 16:00:00,8,¢Ò,13,¢Ò,-1,-,-1,-,-1,-
119,2015-01-03 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Û
54,2015-01-03 16:00:00,8,¢Ò,12,¢Ò,3,¢Ú,3,-,0,¢Ú
77,2015-01-03 16:00:00,7,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ò
166,2015-01-03 16:00:00,8,¢Ò,10,¢Ò,6,¢Ù,7,-,0,¢Ú
161,2015-01-03 16:00:00,7,¢Ò,11,¢Ò,-1,-,-1,-,5,¡”¢ı
149,2015-01-03 16:00:00,7,¢Ò,13,¢Ò,3,¢Ú,3,-,0,¢Û
140,2015-01-03 16:00:00,7,¢Ò,7,¢Ú,1,¢Ò,2,-,0,¢Ò
60,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,5,¢Û,9999,-,1,¢Ù
5,2015-01-03 16:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,-1,-
65,2015-01-03 16:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
155,2015-01-03 16:00:00,8,¢Ò,5,¢Û,5,¢Û,10,-,1,¢Ù
110,2015-01-03 16:00:00,6,¢Ò,7,¢Ú,2,¢Ú,9999,-,0,¢Ú
154,2015-01-03 16:00:00,7,¢Ò,11,¢Ò,3,¢Ú,2,-,0,¢Ò
84,2015-01-03 16:00:00,7,¢Ò,12,¢Ò,52,¡”¢ı,59,-,9,¡”¢ı
62,2015-01-03 16:00:00,6,¢Ò,7,¢Ú,7,¢Ù,9999,-,0,¢Ú
61,2015-01-03 16:00:00,6,¢Ò,8,¢Ò,4,¢Û,24,-,0,¢Û
59,2015-01-03 16:00:00,7,¢Ò,13,¢Ò,5,¢Û,6,-,1,¢Ù
57,2015-01-03 16:00:00,7,¢Ò,7,¢Ò,5,¢Û,24,-,0,¢Û
56,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Ú
16,2015-01-03 16:00:00,8,¢Ò,10,¢Ò,4,¢Û,9999,-,0,¢Ú
12,2015-01-03 16:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
55,2015-01-03 16:00:00,7,¢Ò,7,¢Ú,5,¢Û,9999,-,1,¢ı
53,2015-01-03 16:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
75,2015-01-03 16:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
146,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,2,¢Ú,3,-,0,¢Ú
18,2015-01-03 16:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
152,2015-01-03 16:00:00,8,¢Ò,4,¢Ù,5,¢Û,6,-,0,¢Ò
78,2015-01-03 16:00:00,7,¢Ò,9,¢Ò,5,¢Û,7,-,0,¢Ò
73,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
186,2015-01-03 16:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,-1,-
70,2015-01-03 16:00:00,7,¢Ò,8,¢Ò,6,¢Ù,37,-,1,¢Ù
85,2015-01-03 16:00:00,8,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Ú
114,2015-01-03 16:00:00,7,¢Ò,9,¢Ò,6,¢Ù,9999,-,0,¢Û
185,2015-01-03 16:00:00,7,¢Ò,6,¢Ú,9,¢Ù,9999,-,-1,-
97,2015-01-03 16:00:00,6,¢Ò,7,¢Ú,6,¢Ù,6,-,0,¢Û
197,2015-01-03 16:00:00,8,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ò
58,2015-01-03 17:00:00,7,¢Ò,13,¢Ò,2,¢Ú,9999,-,-1,-
66,2015-01-03 18:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,1,¢Ù
58,2015-01-03 18:00:00,7,¢Ò,13,¢Ò,2,¢Ú,9999,-,-1,-
156,2015-01-03 18:00:00,8,¢Ò,9,¢Ò,4,¢Û,9,-,0,¢Û
159,2015-01-03 18:00:00,8,¢Ò,17,¢Ò,17,¡”¢ı,16,-,5,¡”¢ı
74,2015-01-03 18:00:00,8,¢Ò,7,¢Ò,1,¢Ò,9999,-,0,¢Ú
77,2015-01-03 18:00:00,7,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ò
137,2015-01-03 19:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
58,2015-01-03 19:00:00,7,¢Ò,13,¢Ò,2,¢Ú,9999,-,-1,-
8,2015-01-03 20:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ú
103,2015-01-03 20:00:00,8,¢Ò,11,¢Ò,3,¢Ú,9999,-,-1,-
12,2015-01-03 20:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
16,2015-01-03 20:00:00,8,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
53,2015-01-03 20:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ú
54,2015-01-03 20:00:00,8,¢Ò,12,¢Ò,4,¢Û,5,-,0,¢Û
58,2015-01-03 20:00:00,7,¢Ò,13,¢Ò,2,¢Ú,9999,-,-1,-
32,2015-01-03 20:00:00,7,¢Ò,7,¢Ò,6,¢Ù,9999,-,0,¢Û
76,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
175,2015-01-03 20:00:00,7,¢Ò,6,¢Ú,-1,-,9999,-,0,¢Û
214,2015-01-03 20:00:00,7,¢Ò,6,¢Ú,0,¢Ò,0,-,-1,-
80,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
166,2015-01-03 20:00:00,8,¢Ò,10,¢Ò,5,¢Û,6,-,0,¢Ú
164,2015-01-03 20:00:00,8,¢Ò,12,¢Ò,4,¢Û,7,-,0,¢Ú
107,2015-01-03 20:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ò
57,2015-01-03 20:00:00,7,¢Ò,7,¢Ò,5,¢Û,23,-,1,¢Û
59,2015-01-03 20:00:00,7,¢Ò,12,¢Ò,4,¢Û,5,-,1,¢Ù
216,2015-01-03 20:00:00,8,¢Ò,9,¢Ò,0,¢Ò,27,-,0,¢Ò
60,2015-01-03 20:00:00,7,¢Ò,10,¢Ò,5,¢Û,9999,-,1,¢Ù
213,2015-01-03 20:00:00,7,¢Ò,6,¢Ú,5,¢Û,7,-,0,¢Ú
212,2015-01-03 20:00:00,8,¢Ò,9,¢Ò,10,¢ı,12,-,-1,-
155,2015-01-03 20:00:00,8,¢Ò,4,¢Ù,5,¢Û,9,-,1,¢Ù
64,2015-01-03 20:00:00,8,¢Ò,11,¢Ò,1,¢Ò,1,-,0,¢Ò
211,2015-01-03 20:00:00,8,¢Ò,10,¢Ò,2,¢Ú,1,-,-1,-
210,2015-01-03 20:00:00,8,¢Ò,7,¢Ú,9,¢Ù,12,-,0,¢Û
209,2015-01-03 20:00:00,8,¢Ò,9,¢Ò,12,¢ı,11,-,0,¢Ú
207,2015-01-03 20:00:00,7,¢Ò,2,¢ı,4,¢Û,-1,-,0,¢Ú
206,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,1,¢Ò,0,-,0,¢Ò
201,2015-01-03 20:00:00,7,¢Ò,0,¡”¢ı,11,¢ı,9999,-,16,¡”¢ı
199,2015-01-03 20:00:00,7,¢Ò,7,¢Ú,1,¢Ò,9999,-,0,¢Ò
75,2015-01-03 20:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
70,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,7,¢Ù,35,-,1,¢Ù
198,2015-01-03 20:00:00,8,¢Ò,3,¢Ù,0,¢Ò,9999,-,0,¢Ú
196,2015-01-03 20:00:00,7,¢Ò,11,¢Ò,6,¢Ù,9999,-,0,¢Ú
195,2015-01-03 20:00:00,7,¢Ò,6,¢Ú,3,¢Ú,9999,-,1,¢ı
194,2015-01-03 20:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
192,2015-01-03 20:00:00,-1,-,7,¢Ò,6,¢Ù,9999,-,0,¢Ò
68,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,5,¢Û,9999,-,0,¢Û
81,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
117,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
157,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,4,-,0,¢Ú
149,2015-01-03 20:00:00,7,¢Ò,13,¢Ò,3,¢Ú,3,-,0,¢Û
147,2015-01-03 20:00:00,8,¢Ò,14,¢Ò,2,¢Ú,3,-,0,¢Ú
63,2015-01-03 20:00:00,6,¢Ò,2,¢ı,4,¢Û,9999,-,3,¡”¢ı
62,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,7,¢Ù,9999,-,0,¢Ú
85,2015-01-03 20:00:00,8,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Ú
146,2015-01-03 20:00:00,7,¢Ò,7,¢Ò,2,¢Ú,3,-,0,¢Ú
18,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
78,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,4,¢Û,5,-,0,¢Ú
66,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Û
74,2015-01-03 20:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
5,2015-01-03 20:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,-1,-
77,2015-01-03 20:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ò
65,2015-01-03 20:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
158,2015-01-03 20:00:00,8,¢Ò,13,¢Ò,1,¢Ò,1,-,0,¢Ò
191,2015-01-03 20:00:00,6,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
190,2015-01-03 20:00:00,7,¢Ò,7,¢Ú,1,¢Ò,9999,-,2,¡”¢ı
114,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,5,¢Û,9999,-,0,¢Û
159,2015-01-03 20:00:00,8,¢Ò,17,¢Ò,25,¡”¢ı,25,-,5,¡”¢ı
189,2015-01-03 20:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
177,2015-01-03 20:00:00,8,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ò
187,2015-01-03 20:00:00,7,¢Ò,7,¢Ò,1,¢Ò,9999,-,0,¢Ú
183,2015-01-03 20:00:00,6,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ò
182,2015-01-03 20:00:00,6,¢Ò,4,¢Ù,4,¢Û,9999,-,0,¢Ú
202,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Ú
110,2015-01-03 20:00:00,6,¢Ò,7,¢Ú,3,¢Ú,9999,-,0,¢Ú
83,2015-01-03 20:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
141,2015-01-03 20:00:00,6,¢Ò,3,¢Ù,5,¢Û,9999,-,1,¢ı
176,2015-01-03 20:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,-1,-
197,2015-01-03 20:00:00,8,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ò
173,2015-01-03 20:00:00,8,¢Ò,12,¢Ò,5,¢Û,9999,-,1,¢Ù
97,2015-01-03 20:00:00,6,¢Ò,6,¢Ú,6,¢Ù,6,-,1,¢Ù
168,2015-01-03 20:00:00,7,¢Ò,13,¢Ò,3,¢Ú,9999,-,0,¢Ú
138,2015-01-03 20:00:00,8,¢Ò,3,¢Ù,9999,-,10,-,5,¡”¢ı
55,2015-01-03 20:00:00,7,¢Ò,7,¢Ú,4,¢Û,9999,-,1,¢ı
116,2015-01-03 20:00:00,7,¢Ò,13,¢Ò,1,¢Ò,9999,-,0,¢Ò
67,2015-01-03 20:00:00,6,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ú
56,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
72,2015-01-03 20:00:00,8,¢Ò,10,¢Ò,1,¢Ò,2,-,0,¢Ò
61,2015-01-03 20:00:00,6,¢Ò,9,¢Ò,4,¢Û,24,-,0,¢Û
108,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
73,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
113,2015-01-03 20:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
109,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
111,2015-01-03 20:00:00,7,¢Ò,11,¢Ò,7,¢Ù,9999,-,0,¢Ú
112,2015-01-03 20:00:00,8,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ò
152,2015-01-03 20:00:00,8,¢Ò,7,¢Ú,4,¢Û,5,-,0,¢Ò
219,2015-01-03 20:00:00,8,¢Ò,8,¢Ò,3,¢Ú,6,-,0,¢Ò
106,2015-01-03 20:00:00,8,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Û
115,2015-01-03 20:00:00,8,¢Ò,12,¢Ò,7,¢Ù,9999,-,-1,-
119,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Û
122,2015-01-03 20:00:00,8,¢Ò,12,¢Ò,5,¢Û,5,-,0,¢Û
124,2015-01-03 20:00:00,8,¢Ò,9,¢Ò,8,¢Ù,9999,-,0,¢Û
162,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,0,¢Ò,5,-,0,¢Ú
140,2015-01-03 20:00:00,7,¢Ò,7,¢Ú,1,¢Ò,2,-,0,¢Ò
126,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
120,2015-01-03 20:00:00,8,¢Ò,14,¢Ò,-1,-,-1,-,-1,-
186,2015-01-03 20:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,-1,-
127,2015-01-03 20:00:00,8,¢Ò,10,¢Ò,0,¢Ò,9999,-,0,¢Ò
129,2015-01-03 20:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,1,¢Ù
133,2015-01-03 20:00:00,6,¢Ò,9,¢Ò,20,¡”¢ı,9999,-,0,¢Ú
134,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,6,¢Ù,9999,-,0,¢Ú
179,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,1,¢ı
135,2015-01-03 20:00:00,6,¢Ò,6,¢Ú,1,¢Ò,1,-,0,¢Ò
136,2015-01-03 20:00:00,6,¢Ò,2,¢ı,-1,-,9999,-,-1,-
142,2015-01-03 20:00:00,8,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ú
161,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,-1,-,-1,-,5,¡”¢ı
185,2015-01-03 20:00:00,7,¢Ò,6,¢Ú,6,¢Ù,9999,-,-1,-
131,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,0,¢Ò,9999,-,0,¢Ú
121,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Û
104,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
105,2015-01-03 20:00:00,7,¢Ò,14,¢Ò,5,¢Û,9999,-,0,¢Ú
193,2015-01-03 20:00:00,7,¢Ò,11,¢Ò,2,¢Ú,9999,-,0,¢Û
154,2015-01-03 20:00:00,7,¢Ò,11,¢Ò,3,¢Ú,2,-,0,¢Ú
84,2015-01-03 20:00:00,7,¢Ò,12,¢Ò,50,¡”¢ı,57,-,9,¡”¢ı
156,2015-01-03 20:00:00,8,¢Ò,10,¢Ò,4,¢Û,8,-,0,¢Ú
118,2015-01-03 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
181,2015-01-03 20:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,4,¡”¢ı
125,2015-01-03 20:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
123,2015-01-03 20:00:00,6,¢Ò,7,¢Ú,3,¢Ú,2,-,0,¢Ú
143,2015-01-03 20:00:00,6,¢Ò,5,¢Û,6,¢Ù,9999,-,0,¢Û
184,2015-01-03 20:00:00,7,¢Ò,13,¢Ò,0,¢Ò,9999,-,0,¢Ú
180,2015-01-03 20:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
58,2015-01-03 21:00:00,7,¢Ò,13,¢Ò,2,¢Ú,9999,-,-1,-
159,2015-01-03 22:00:00,8,¢Ò,16,¢Ò,35,¡”¢ı,36,-,6,¡”¢ı
77,2015-01-03 22:00:00,7,¢Ò,12,¢Ò,3,¢Ú,9999,-,0,¢Ò
58,2015-01-03 22:00:00,7,¢Ò,13,¢Ò,2,¢Ú,9999,-,-1,-
156,2015-01-03 22:00:00,8,¢Ò,8,¢Ò,4,¢Û,8,-,0,¢Û
137,2015-01-03 23:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
58,2015-01-03 23:00:00,7,¢Ò,13,¢Ò,2,¢Ú,9999,-,-1,-
186,2015-01-04 00:00:00,7,¢Ò,6,¢Ú,0,¢Ò,9999,-,-1,-
78,2015-01-04 00:00:00,7,¢Ò,7,¢Ò,3,¢Ú,4,-,0,¢Ú
76,2015-01-04 00:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
155,2015-01-04 00:00:00,8,¢Ò,4,¢Ù,5,¢Û,10,-,1,¢Ù
8,2015-01-04 00:00:00,7,¢Ò,12,¢Ò,3,¢Ú,9999,-,0,¢Ú
81,2015-01-04 00:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
83,2015-01-04 00:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
84,2015-01-04 00:00:00,7,¢Ò,12,¢Ò,52,¡”¢ı,59,-,9,¡”¢ı
111,2015-01-04 00:00:00,7,¢Ò,11,¢Ò,7,¢Ù,9999,-,0,¢Ú
124,2015-01-04 00:00:00,8,¢Ò,9,¢Ò,7,¢Ù,9999,-,0,¢Û
64,2015-01-04 00:00:00,8,¢Ò,11,¢Ò,1,¢Ò,1,-,0,¢Ò
142,2015-01-04 00:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
143,2015-01-04 00:00:00,6,¢Ò,5,¢Û,6,¢Ù,9999,-,0,¢Û
146,2015-01-04 00:00:00,7,¢Ò,8,¢Ò,1,¢Ò,3,-,0,¢Ú
58,2015-01-04 00:00:00,7,¢Ò,13,¢Ò,2,¢Ú,9999,-,-1,-
147,2015-01-04 00:00:00,8,¢Ò,13,¢Ò,2,¢Ú,3,-,0,¢Ò
60,2015-01-04 00:00:00,7,¢Ò,10,¢Ò,5,¢Û,9999,-,1,¢Ù
149,2015-01-04 00:00:00,7,¢Ò,13,¢Ò,3,¢Ú,3,-,0,¢Û
72,2015-01-04 00:00:00,8,¢Ò,10,¢Ò,1,¢Ò,2,-,0,¢Ò
62,2015-01-04 00:00:00,7,¢Ò,9,¢Ò,8,¢Ù,9999,-,0,¢Ú
157,2015-01-04 00:00:00,7,¢Ò,10,¢Ò,2,¢Ú,4,-,0,¢Ú
63,2015-01-04 00:00:00,6,¢Ò,2,¢ı,8,¢Ù,9999,-,1,¢ı
156,2015-01-04 00:00:00,8,¢Ò,8,¢Ò,4,¢Û,8,-,0,¢Û
77,2015-01-04 00:00:00,7,¢Ò,12,¢Ò,3,¢Ú,9999,-,0,¢Ò
152,2015-01-04 00:00:00,8,¢Ò,9,¢Ò,4,¢Û,5,-,0,¢Ò
5,2015-01-04 00:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,-1,-
65,2015-01-04 00:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
66,2015-01-04 00:00:00,7,¢Ò,9,¢Ò,4,¢Û,9999,-,0,¢Û
67,2015-01-04 00:00:00,6,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ú
80,2015-01-04 00:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
159,2015-01-04 00:00:00,8,¢Ò,14,¢Ò,15,¡”¢ı,14,-,4,¡”¢ı
74,2015-01-04 00:00:00,8,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ò
73,2015-01-04 00:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
161,2015-01-04 00:00:00,7,¢Ò,8,¢Ò,-1,-,-1,-,5,¡”¢ı
18,2015-01-04 00:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
53,2015-01-04 00:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
54,2015-01-04 00:00:00,8,¢Ò,12,¢Ò,3,¢Ú,3,-,0,¢Ú
12,2015-01-04 00:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
57,2015-01-04 00:00:00,7,¢Ò,7,¢Ò,5,¢Û,23,-,1,¢Ù
120,2015-01-04 00:00:00,8,¢Ò,14,¢Ò,-1,-,-1,-,-1,-
55,2015-01-04 00:00:00,7,¢Ò,7,¢Ú,4,¢Û,9999,-,1,¢ı
56,2015-01-04 00:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
140,2015-01-04 00:00:00,7,¢Ò,7,¢Ú,1,¢Ò,2,-,0,¢Ò
158,2015-01-04 00:00:00,8,¢Ò,13,¢Ò,1,¢Ò,1,-,0,¢Ò
162,2015-01-04 00:00:00,7,¢Ò,8,¢Ò,0,¢Ò,5,-,0,¢Ú
16,2015-01-04 00:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ò
59,2015-01-04 00:00:00,7,¢Ò,12,¢Ò,5,¢Û,6,-,1,¢Ù
154,2015-01-04 00:00:00,7,¢Ò,11,¢Ò,3,¢Ú,2,-,0,¢Ò
122,2015-01-04 00:00:00,8,¢Ò,11,¢Ò,5,¢Û,5,-,0,¢Û
126,2015-01-04 00:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
127,2015-01-04 00:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ò
129,2015-01-04 00:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,1,¢Ù
131,2015-01-04 00:00:00,7,¢Ò,9,¢Ò,0,¢Ò,9999,-,0,¢Ú
